id;label;siren;long;lat;PLCI norme;Plci
2248;TRANSPORTS COING;908161888;5,602489;45,315594;0.166967668024161;1.52901845413212
2249;CRITEO TECHNOLOGY;908274038;;;0.148239082651405;1.46884193634662
2250;EPCC DE DIFFUSIO;908416258;5,767253;45,191778;0.150985941839409;1.47766782562182
2251;LOJO TIGNIEU;908939036;5,192287;45,75179;0.29948281430606;1.95480074886333
2252;FORMA AURA;909454928;5,750545;45,198661;0.0483025165050617;1.14773735581189
2253;GROUPEMENT D'EMPLO;910568625;5,703057;45,1837;0.132257356466653;1.41749130783632
2254;SOCIETE NOUVELLE ALT'O;910691245;;;0.151069179996621;1.47793527681198
2255;LA BELLE ELECTRIQU;911963320;5,70425;45,187162;0.132257356466653;1.41749130783632
2256;SATMA INDUSTRIES;912339173;5,969573;45,326188;0.179203677134361;1.56833377908532
2257;EB TRANS PROVENCE;912674520;;;0.299732528777697;1.95560310243381
2258;TOVIDIS;913037289;5,047838;45,341353;0.413726404722148;2.321875
2259;MJR DISTRIBUTION;913284345;5,108501;45,635231;0.276925273701541;1.88232147633057
2260;AMS-LOIRE AUVERGN;913322871;5,241743;45,591649;0.276176130286631;1.87991441561915
2261;OBJECTIVE SECURI;914054507;5,399766;45,816855;0.299815766934909;1.95587055362396
2262;ADELI PRA;915228498;;;0.299233099834424;1.95399839529286
2263;CLEAN SOLUTION P;920917606;5,774859;45,082563;0.154065753656262;1.48756351965766
2264;PAPREC PLASTIQUE;950334458;5,473669;45,389218;0.269267363238014;1.85771596683605
2265;LOUIS VAL SAS;950402958;5,354748;45,643998;0.300065481406546;1.95667290719444
2266;PAPREC GRAND EST;954506127;;;0.0479323202608543;1.14654788418708
2267;PAPREC GRAND EST;954506127;5,796174;44,911559;0.305226247153706;1.97325488098422
2268;DESAUTEL;955503982;5,74982;45,173831;0.0460467364106251;1.14048934490923
2269;PETAVIT;955505797;5,777475;45,184329;0.150985941839409;1.47766782562182
2270;ARINDIS;957510845;;;0.467092630060404;2.49334516415262
2271;MESTRE;957515703;5,71467;45,166784;0.132257356466653;1.41749130783632
2272;C.T.M.I. COMPOSITES TEXTILES MATERIAUX INNOVANTS;957518574;;;0.566871471082374;2.81394296061566
2273;COMPAGNIE NATIONALE DU RHONE;957520901;;;0.525397407638396;2.68068331143233
2274;RENAULT TRUCKS GR;957526023;5,170278;45,61863;0.251945540817412;1.80205949656751
2275;SOCAREL SA;958508988;;;0.334942269278478;2.06873495587055
2276;LYON ELITE MOTORS;968504480;4,862671;45,539361;0.294571763030538;1.93902112864402
2277;ALMET;968504936;5,106666;45,6735;0.284250231536219;1.90585718106446
2278;ALIANTIS;970500526;4,79274;45,581828;0.297818051161815;1.94945172506018
2279;FEDEX EXPRESS FR;973505357;5,128469;45,644966;0.276925273701541;1.88232147633057
2280;FEDEX EXPRESS FR;973505357;5,115488;45,641748;0.276925273701541;1.88232147633057
2281;ALBERTAZZI;973507353;;;0.294571763030538;1.93902112864402
2282;ISERE HABITAT;998318711;5,724594;45,150552;0.148239082651405;1.46884193634662
2283;ADECCO FRANCE;998823504;5,694929;45,180028;0.153316610241352;1.48515645894624
2284;ENTREPRISE JEAN P;998893002;5,063444;45,330241;0.310636727372502;1.99063920834448
2285;ENTREPRISE JEAN;998893002;5,267865;45,064658;0.284549321369293;1.90681818181818
2286;CISEPZ;54501291;;;0.0306396166059198;1.09098497495826
2287;RICHARDSON;54800958;5,72256;45,173775;0.0387817494332808;1.11714633157681
2288;TISSAGES DENANTES;55500979;;;0.163471665421246;1.51778550414549
2289;TRANSPORTS FOUVET;55501977;5,682839;45,224057;0.151069179996621;1.47793527681198
2290;MULTIBASE;55502868;;;0.1684820521505;1.53388429752066
2291;DEPAGNE;56500382;;;0.312746203719141;1.99741713301765
2292;EMBOUTISSAGE DU MAIL;56501273;;;0.167883287753495;1.53196041722386
2293;SAMSE;56502248;5,762539;45,188872;0.150985941839409;1.47766782562182
2294;SKIS ROSSIGNOL - CLUB ROSSIGNOL;56502958;;;0.268185267194255;1.854239101364
2295;SNEF;56800659;;;0.166634715395312;1.52794864937149
2296;BLANCHISSERIE MOR;57405409;5,686629;45,173187;0.153316610241352;1.48515645894624
2297;SOCIETE DAUPHINOISE DE CONSTRUCTIONS ELECTRO-MECANIQUES;57502668;;;0.154565182599536;1.48916822679861
2298;VICAT;57505539;;;0.284749660479492;1.9074618882054
2299;VICAT;57505539;;;0.316638169779927;2.00992234685073
2300;VICAT;57505539;5,669247;45,234702;0.0315091988628605;1.09377901578459
2301;R. ALLEMAND ET CO;57505638;5,659597;45,250241;0.153483086555776;1.48569136132656
2302;ALGAFLEX;60500378;5,515451;45,373453;0.168382716696769;1.5335651243648
2303;CROS;62500053;5,706862;45,14036;0.148239082651405;1.46884193634662
2304;SDMS;62502257;5,321111;45,111993;0.297818051161815;1.94945172506018
2305;JEAN LAIN DSA;63500847;5,679458;45,191498;0.152234514197593;1.48167959347419
2306;ERIKS PLASTIQUES & COMPOSITES;64502693;;;0.296403002489207;1.94490505482749
2307;LELY ENVIRONNEMEN;64503089;5,615971;45,305526;0.166967668024161;1.52901845413212
2308;MAUFFREY BRTP;65500407;;;0.119815566870753;1.37751479289941
2309;BETREC IG;65502395;5,712911;45,191962;0.132257356466653;1.41749130783632
2310;SAIEM GRENOBLE HA;66500463;5,731577;45,172041;0.132257356466653;1.41749130783632
2311;SETIS;67501494;5,740114;45,16538;0.132257356466653;1.41749130783632
2312;DEUX PONTS;68500982;;;0.154565182599536;1.48916822679861
2313;ASS RONDEAU-MONTFLEURY;69501500;;;0.154565182599536;1.48916822679861
2314;OGEC ASSOCIATION;69502052;5,732867;45,174185;0.132257356466653;1.41749130783632
2315;DAUPHINE POIDS LOUR;71502223;5,6726;45,239941;0.151069179996621;1.47793527681198
2316;CARATELLI;72500739;5,889859;45,27347;0.177705390304541;1.56351965766248
2317;S.D.E.R;73501033;5,752698;45,169331;0.150985941839409;1.47766782562182
2318;PRYSMIAN CABLES ET SYSTEMES FRANCE;95750311;;;0.267869027453243;1.85322299651568
2319;FRANCE TRAVAIL;130005481;5,722474;45,157925;0.148239082651405;1.46884193634662
2320;FRANCE TRAVAIL;130005481;;;0.132257356466653;1.41749130783632
2321;FRANCE TRAVAIL;130005481;4,865758;45,513213;0.294571763030538;1.93902112864402
2322;FRANCE TRAVAIL;130005481;5,753993;45,184821;0.150985941839409;1.47766782562182
2323;FRANCE TRAVAIL;130005481;5,261518;45,589871;0.276176130286631;1.87991441561915
2324;FRANCE TRAVAIL;130005481;5,155162;45,613321;0.28316813549246;1.9023803155924
2325;FRANCE TRAVAIL;130005481;5,787823;45,208213;0.151069179996621;1.47793527681198
2326;FRANCE TRAVAIL;130005481;5,594895;45,360768;0.0727161023258637;1.22618025751073
2327;FRANCE TRAVAIL;130005481;5,729117;45,167095;0.132257356466653;1.41749130783632
2328;DIRECTION REGION;130006729;5,731577;45,172041;0.132257356466653;1.41749130783632
2329;AGENCE REGIONALE DE SANTE AUVERGNE-RHONE-ALPES;130008071;;;0.132257356466653;1.41749130783632
2330;DIRECTION DEPART;130008162;5,712567;45,192947;0.132257356466653;1.41749130783632
2331;DIRECTION DEPAR;130014764;5,704167;45,177494;0.0430578724277838;1.13088587390263
2332;DIRECTION DEPART;130014764;5,704167;45,177494;0.132257356466653;1.41749130783632
2333;DIRECTION DEPART;130014764;5,714055;45,179833;0.132257356466653;1.41749130783632
2334;CENTRE D'ETUDES ET D'EXPERTISE SUR LES RISQUES L'ENVIRO;130018310;;;0.282918421020823;1.90157796202193
2335;CHAMBRE DE COMME;130022692;4,871051;45,523659;0.294571763030538;1.93902112864402
2336;CHAMBRE DE COMMER;130022692;5,713469;45,190901;0.132257356466653;1.41749130783632
2337;CHAMBRE DE METIE;130027956;5,704381;45,184639;0.132257356466653;1.41749130783632
2338;CHAMBRE DE METIE;130027956;5,270088;45,606797;0.276176130286631;1.87991441561915
2339;SERVICE TECHNIQUE;160061040;5,762338;45,194065;0.150985941839409;1.47766782562182
2340;TRIBUNAL ADMINIS;173800053;5,730987;45,188624;0.132257356466653;1.41749130783632
2341;COUR D APPEL DE G;173801119;5,277093;45,58675;0.276176130286631;1.87991441561915
2342;DIRECTION INTERR;176901205;5,713128;45,191539;0.132257356466653;1.41749130783632
2343;CENTRE NATIONAL;180014045;5,769394;45,188078;0.150985941839409;1.47766782562182
2344;CAISSE NATIONALE;180035024;5,731764;45,169584;0.132257356466653;1.41749130783632
2345;COLLEGE MARCEL BOUVIER;193800018;;;0.153526222119028;1.48582995951417
2346;COLLEGE ARC EN CIERS;193800042;;;0.299233099834424;1.95399839529286
2347;COLLEGE DES SIX VA;193800075;6,026662;45,055232;0.32398011047739;2.03351261894911
2348;LYCEE PROFESSIONNEL;193800109;5,273896;45,5881;0.276176130286631;1.87991441561915
2349;COLLEGE DE CHARV;193800117;5,155013;45,745028;0.267259479065947;1.85126446635234
2350;COLLEGE NELSON MA;193800133;5,696387;45,132465;0.153483086555776;1.48569136132656
2351;COLLEGE LOUIS LU;193800216;5,720322;45,150549;0.148239082651405;1.46884193634662
2352;LYCEE PROFESSION;193800232;5,667142;45,195627;0.152234514197593;1.48167959347419
2353;COLLEGE LE CHAMAN;193800257;5,78143;45,183131;0.153649562870201;1.48622626370687
2354;COLLEGE LIERS ET L;193800265;5,422863;45,395743;0.2698500303385;1.85958812516716
2355;LYCEE GENERAL IN;193800281;5,730009;45,189383;0.132257356466653;1.41749130783632
2356;LYCEE PROFESSION;193800364;5,731667;45,170618;0.132257356466653;1.41749130783632
2357;COLLEGE JACQUES;193800380;5,050665;45,631901;0.334942269278478;2.06873495587055
2358;COLLEGE LES PIER;193800455;5,399224;45,806311;0.299815766934909;1.95587055362396
2359;COLLEGE FRANCOIS;193800463;5,465695;45,67906;0.298650432733938;1.95212623696175
2360;LYCEE POLYVALENT;193800497;5,784716;44,902739;0.305226247153706;1.97325488098422
2361;COLLEGE DE L EDI;193800505;4,801977;45,367911;0.303228531380612;1.96683605242043
2362;COLLEGE BARNAVE;193800588;5,68846;45,231144;0.151069179996621;1.47793527681198
2363;COLLEGE ROSE VALLA;193800596;5,341574;45,342832;0.268185267194255;1.854239101364
2364;COLLEGE HENRI WA;193800653;5,764226;45,175588;0.150985941839409;1.47766782562182
2365;COLLEGE CONDORC;193800679;5,488175;45,298728;0.0710430844309868;1.22080471050049
2366;LYCEE POLYVALENT;193800737;5,44243;45,563974;0.259528498844181;1.82642417758759
2367;COLLEGE JOSEPH C;193800877;5,408185;45,209888;0.297152145904117;1.94731211553891
2368;LYCEE CLIMATIQUE;193800976;5,55532;45,062659;0.316380160220147;2.00909334046537
2369;COLLEGE PRE BENIT;193801115;5,28965;45,590861;0.276176130286631;1.87991441561915
2370;COLLEGE LE CALLO;193802782;5,445673;45,572318;0.259528498844181;1.82642417758759
2371;COLLEGE EDOUARD;193803574;5,754463;45,179072;0.150985941839409;1.47766782562182
2372;LYCEE PROFESSIONN;193816022;5,173858;45,75691;0.284916136793917;1.90799679058572
2373;COLLEGE VERCORS;193816048;5,743457;45,176719;0.132257356466653;1.41749130783632
2374;COLLEGE FANTIN L;193817764;5,714789;45,186129;0.132257356466653;1.41749130783632
2375;COLLEGE LIONEL T;193817772;5,765849;45,209471;0.151069179996621;1.47793527681198
2376;COLLEGE BELLEDON;193817780;5,897348;45,245211;0.178537771876663;1.56619416956405
2377;COLLEGE LES MATT;193817798;5,775298;45,086051;0.154065753656262;1.48756351965766
2378;COLLEGE OLYMPIQUE;193817806;5,72921;45,164059;0.132257356466653;1.41749130783632
2379;COLLEGE GERARD P;193818101;5,677606;45,199007;0.152234514197593;1.48167959347419
2380;COLLEGE FERNAND;193818127;5,766089;45,168366;0.150985941839409;1.47766782562182
2381;LYCEE D'ENSEIGNE;193818176;5,823091;45,241289;0.178704248191088;1.56672907194437
2382;LYCEE D'ENSEIG;193818176;5,823090955;45,24128903;0.178704248191088;1.56672907194437
2383;ETABLISSEMENT PUB;193818184;5,59198;45,378185;0.163471665421246;1.51778550414549
2384;ETABLISSEMENT PUB;193818192;5,26792;45,387349;0.268767934294741;1.85611125969511
2385;ETABLISSEMENT PU;193818192;5,438169;45,565891;0.259528498844181;1.82642417758759
2386;ETABLISSEMENT PUBL;193818861;4,86554;45,544214;0.294571763030538;1.93902112864402
2387;COLLEGE JEAN VILAR;193819034;;;0.148239082651405;1.46884193634662
2388;COLLEGE MARCEL;193819059;6,009335;45,432105;0.0814869724331699;1.25436179981635
2389;COLLEGE PONSARD;193819075;4,877154;45,526488;0.294571763030538;1.93902112864402
2390;COLLEGE LE VERGER;193819083;5,566181;45,320926;0.166634715395312;1.52794864937149
2391;INSTITUT POLYTECHN;193819125;5,717377;45,190748;0.132257356466653;1.41749130783632
2392;COLLEGE LUCIE AU;193820321;5,734735;45,166047;0.132257356466653;1.41749130783632
2393;COLLEGE CHARLES;193820354;5,736763;45,174036;0.132257356466653;1.41749130783632
2394;COLLEGE CHARTREUS;193820362;5,690402;45,218743;0.153316610241352;1.48515645894624
2395;COLLEGE LE MASSE;193820396;5,671688;45,052254;0.154148991813474;1.48783097084782
2396;COLLEGE LA GARENNE;193820420;5,587749;45,372138;0.163471665421246;1.51778550414549
2397;COLLEGE FREDERIC;193820438;4,774663;45,39841;0.258120368382528;1.82189973614776
2398;COLLEGE PABLO PI;193820446;5,697123;45,144444;0.148239082651405;1.46884193634662
2399;COLLEGE A. FLEMIN;193820982;5,668262;45,20264;0.153150133926927;1.48462155656593
2400;LYCEE POLYVALENT;193820990;5,667544;45,198389;0.153150133926927;1.48462155656593
2401;COLLEGE DU GRES;193821006;5,822636;45,241701;0.0975309964212509;1.30591259640103
2402;COLLEGE JACQUES;193821014;5,063885;45,338017;0.197398184187396;1.62679425837321
2403;COLLEGE LAMARTIN;193821030;5,245186;45,723421;0.299566052463273;1.95506820005349
2404;COLLEGE LOUIS ARAG;193821048;5,149733;45,618803;0.28316813549246;1.9023803155924
2405;COLLEGE LE GRAND;193821105;5,174323;45,758166;0.284916136793917;1.90799679058572
2406;COLLEGE CHAMPOLL;193821113;5,725439;45,186171;0.132257356466653;1.41749130783632
2407;COLLEGE STENDHAL;193821147;5,730009;45,189383;0.132257356466653;1.41749130783632
2408;COLLEGE CL ET G G;193821154;4,86348;45,547338;0.510389216559983;2.63246073298429
2409;COLLEGE JONGKIND;193821477;5,262692;45,39079;0.268767934294741;1.85611125969511
2410;COLLEGE SALVADOR;193821741;5,265333;45,612403;0.276176130286631;1.87991441561915
2411;COLLEGE ANNE FRAN;193821766;5,143073;45,635406;0.284999374951129;1.90826424177588
2412;COLLEGE LA PIERRE AIGUILLE;193822046;;;0.178870724505512;1.56726397432469
2413;COLLEGE FERNAND;193822657;5,140674;45,498841;0.269350601395226;1.85798341802621
2414;COLLEGE ROBERT DES;193822665;5,50385;45,350241;0.167550335124646;1.53089061246323
2415;COLLEGE LA MOULINI;193822681;5,828161;45,196923;0.0690505775852956;1.21440261865794
2416;LYCEE PROFESSION;193822715;5,295897;45,589916;0.276176130286631;1.87991441561915
2417;LYCEE PROFESSION;193822749;5,666603;45,251509;0.097722286294578;1.30652722683015
2418;COLLEGE LOUIS MAU;193824265;5,79851;44,901803;0.431124884805645;2.37777777777778
2419;COLLEGE LE GUILLON;193824273;;;0.260527356730728;1.82963359186948
2420;COLLEGE LE SAVOU;193824281;5,319128;45,159801;0.296403002489207;1.94490505482749
2421;COLLEGE JEAN PREV;193824299;5,55532;45,062659;0.561971989296662;2.79820051413882
2422;COLLEGE DE L'ISL;193824307;4,852548;45,505706;0.294571763030538;1.93902112864402
2423;COLLEGE PLAN MENU;193824950;5,602098;45,353317;0.16804976406792;1.53249531960417
2424;COLLEGE GEORGES BR;193825049;4,92612;45,530097;0.29873367089115;1.95239368815191
2425;COLLEGE LES SAULE;193825072;5,741261;45,16239;0.152400990512017;1.48221449585451
2426;COLLEGE LES DAUPH;193826211;5,43005;45,563154;0.252749553592902;1.80464285714286
2427;COLLEGE PHILIPPE;193827052;5,176777;45,745138;0.29948281430606;1.95480074886333
2428;COLLEGE SIMONE D;193827813;5,878468;45,278061;0.177705390304541;1.56351965766248
2429;COLLEGE CLOS JOU;193827821;5,745958;45,098237;0.154481944442323;1.48890077560845
2430;LYCEE GENERAL ET;193830692;5,476836;45,673788;0.298650432733938;1.95212623696175
2431;LYCEE GEN & TECH;193831195;5,585706;45,320948;0.166634715395312;1.52794864937149
2432;LYCEE GENERAL EUR;193831203;5,711705;45,194963;0.132257356466653;1.41749130783632
2433;COLLEGE EUROPOLE;193831211;5,711705;45,194963;0.132257356466653;1.41749130783632
2434;COLLEGE JEAN FER;193831229;4,818413;45,338783;0.301730244550791;1.96202193099759
2435;COLLEGE JULES VERNE;193831237;;;0.154065753656262;1.48756351965766
2436;LYCEE GENERAL TEC;193831245;5,898396;45,24998;0.178537771876663;1.56619416956405
2437;COLLEGE FREDERIC;193831260;5,359476;45,641557;0.294815418168285;1.9398040130658
2438;ETS PUBLIC DEPAR;200005585;5,692186;45,234496;0.151069179996621;1.47793527681198
2439;ETS PUBLIC DEPAR;200005585;5,762875;45,219663;0.154565182599536;1.48916822679861
2440;COLLEGE AIME CES;200009769;5,706437;45,173696;0.0442399996009735;1.13468414779499
2441;COMMUNAUTE DE COMMU;200018166;5,921248;45,27373;0.179037200819937;1.567798876705
2442;ECOLE SUPERIEURE;200028058;5,72663;45,186592;0.132257356466653;1.41749130783632
2443;COLLEGE DE CHIRENS;200030344;;;0.168382716696769;1.5335651243648
2444;COMMUNAUTE DE C;200040657;5,77619104;44,92859599;0.322061181437262;2.02734693877551
2445;METROPOLE GRENOBL;200040715;5,73914;45,188801;0.132257356466653;1.41749130783632
2446;COMMUNE DE CRETS EN BELLEDONNE;200055556;;;0.178953962662724;1.56753142551484
2447;COMMUNE DE AUTRANS-MEAUDRE EN  VERCORS;200056224;;;0.46042145312546;2.47191011235955
2448;COMMUNE DE LES AVENIERES VEYRINS-THUELLIN;200058444;;;0.299233099834424;1.95399839529286
2449;COMMUNE DE LES ABRETS EN DAUPHINE;200060127;;;0.260111165944667;1.82829633591869
2450; COLLEGE DE CHAMPI;200093177;5,290095;45,457183;0.240884006306145;1.76651785714286
2451;COMMUNE D ALLEVARD;213800063;6,075521;45,394377;0.179037200819937;1.567798876705
2452;COMMUNE DE BEAUR;213800345;5,052095;45,338742;0.316474883180768;2.00939769329346
2453;COMMUNE DE BERNI;213800394;5,866355;45,269465;0.178953962662724;1.56753142551484
2454;COMMUNE DU BOURG;213800527;6,028782;45,050109;0.279642011688686;1.89105058365759
2455;COMMUNE DE CHAMP;213800717;5,73402;45,082863;0.154232229970687;1.48809842203798
2456;COMMUNE DE CHAVANO;213800972;5,170162;45,7771;0.285498803894403;1.90986894891682
2457;COMMUNE DU CHEYLAS;213801004;;;0.0847313225548113;1.26478616924477
2458;COMMUNE DE COREN;213801269;5,750103;45,21112;0.0719059704563526;1.22357723577236
2459;COMMUNE DE LA CO;213801301;5,260615;45,394099;0.268767934294741;1.85611125969511
2460;COMMUNE DE COUBLE;213801335;5,613342;45,354686;0.16804976406792;1.53249531960417
2461;COMMUNE DE CREMI;213801384;5,249695;45,724718;0.241549678066613;1.76865671641791
2462;COMMUNE DE FONTAN;213801707;5,666022;45,25652;0.153483086555776;1.48569136132656
2463;COMMUNE DE FROGE;213801756;5,924102;45,273074;0.0488549774946172;1.14951245937161
2464;COMMUNE DE JARRI;213802002;5,741531;45,098652;0.044429838974696;1.13529411764706
2465;COMMUNE DE LANS E;213802051;5,591669;45,12783;0.604191688289156;2.93385595296423
2466;COMMUNE DU PEAGE;213802986;4,794967;45,37586;0.320396769527998;2.02199904351985
2467;COMMUNE DE PONT E;213803182;4,913072;45,530434;0.29873367089115;1.95239368815191
2468;COMMUNE DE RENAG;213803323;5,485109;45,332927;0.180209571483766;1.57156580211335
